,Date & Time,RCC,FS,Op Mode,Status,Thrust,Isp,Bus_V,Bus_I,Emit_V,Emit_I,Emit_P,Ext_V,Ext_I,Ext_P,Rsv_P,Rsv_T,Neut Bias,Neut_V,NeutB_I,NeutB_P,LVB_T,ThermoEle_V,FSe
410,2024-01-11 00:06:50,0.0,0.0,0.0,0.0,0.0,0.0,12.198,4.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.198,0.0,0.0,0.0,0.0,293.012,24.552,0.0
411,2024-01-11 00:06:51,0.0,0.0,0.0,0.0,0.0,0.0,12.068,4.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.068,0.0,0.0,0.0,0.0,292.989,24.682,0.0
412,2024-01-11 00:06:52,0.0,0.0,0.0,0.0,0.0,0.0,12.113,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.113,0.0,0.0,0.0,0.0,293.01,24.637,0.0
413,2024-01-11 00:06:53,0.0,0.0,0.0,0.0,0.0,0.0,11.776,4.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.776,0.0,0.0,0.0,0.0,293.039,24.526,0.0
414,2024-01-11 00:06:54,0.0,0.0,0.0,0.0,0.0,0.0,12.394,4.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.394,0.0,0.0,0.0,0.0,292.968,24.356,0.0
415,2024-01-11 00:06:55,0.0,0.0,0.0,0.0,0.0,0.0,12.034,4.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.034,0.0,0.0,0.0,0.0,292.979,24.716,0.0
416,2024-01-11 00:06:56,0.0,0.0,0.0,0.0,0.0,0.0,12.054,4.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.054,0.0,0.0,0.0,0.0,292.991,24.696,0.0
417,2024-01-11 00:06:57,0.0,0.0,0.0,0.0,0.0,0.0,12.01,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.01,0.0,0.0,0.0,0.0,292.95,24.74,0.0
418,2024-01-11 00:06:58,0.0,0.0,0.0,0.0,0.0,0.0,11.88,4.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.88,0.0,0.0,0.0,0.0,293.034,24.63,0.0
419,2024-01-11 00:06:59,0.0,0.0,0.0,0.0,0.0,0.0,11.958,4.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.958,0.0,0.0,0.0,0.0,293.033,24.708,0.0
420,2024-01-11 00:07:00,0.0,0.0,0.0,0.0,0.0,0.0,11.978,4.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.978,0.0,0.0,0.0,0.0,292.997,24.728,0.0
421,2024-01-11 00:07:01,0.0,0.0,0.0,0.0,0.0,0.0,12.234,4.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.234,0.0,0.0,0.0,0.0,292.988,24.516,0.0
422,2024-01-11 00:07:02,1.0,0.0,0.0,0.0,0.0,0.0,12.123,4.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.123,0.0,0.0,0.0,0.0,293.043,24.627,0.0
423,2024-01-11 00:07:03,0.0,0.0,0.0,0.0,0.0,0.0,11.979,4.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.979,0.0,0.0,0.0,0.0,293.012,24.729,0.0
424,2024-01-11 00:07:04,0.0,0.0,0.0,0.0,0.0,0.0,11.806,4.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.806,0.0,0.0,0.0,0.0,292.994,24.556,0.0
425,2024-01-11 00:07:05,0.0,0.0,0.0,0.0,0.0,0.0,12.004,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.004,0.0,0.0,0.0,0.0,293.03,24.746,0.0
426,2024-01-11 00:07:06,0.0,0.0,0.0,0.0,0.0,0.0,11.846,4.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.846,0.0,0.0,0.0,0.0,293.011,24.596,0.0
427,2024-01-11 00:07:07,0.0,0.0,0.0,0.0,0.0,0.0,12.064,4.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.064,0.0,0.0,0.0,0.0,292.967,24.686,0.0
428,2024-01-11 00:07:08,0.0,0.0,0.0,0.0,0.0,0.0,11.865,4.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.865,0.0,0.0,0.0,0.0,293.012,24.615,0.0
429,2024-01-11 00:07:09,0.0,0.0,0.0,0.0,0.0,0.0,12.113,4.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.113,0.0,0.0,0.0,0.0,292.976,24.637,0.0
430,2024-01-11 00:07:10,0.0,0.0,0.0,0.0,0.0,0.0,11.726,4.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.726,0.0,0.0,0.0,0.0,293.039,24.476,0.0
431,2024-01-11 00:07:11,0.0,0.0,0.0,0.0,0.0,0.0,12.036,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.036,0.0,0.0,0.0,0.0,292.97,24.714,0.0
432,2024-01-11 00:07:12,0.0,0.0,0.0,0.0,0.0,0.0,12.167,4.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.167,0.0,0.0,0.0,0.0,292.976,24.583,0.0
433,2024-01-11 00:07:13,0.0,0.0,0.0,0.0,0.0,0.0,12.069,4.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.069,0.0,0.0,0.0,0.0,292.981,24.681,0.0
434,2024-01-11 00:07:14,0.0,0.0,0.0,0.0,0.0,0.0,12.018,4.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.018,0.0,0.0,0.0,0.0,292.975,24.732,0.0
435,2024-01-11 00:07:15,0.0,0.0,0.0,0.0,0.0,0.0,11.895,4.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.895,0.0,0.0,0.0,0.0,293.008,24.645,0.0
436,2024-01-11 00:07:16,1.0,0.0,0.0,0.0,0.0,0.0,12.329,4.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.329,0.0,0.0,0.0,0.0,293.042,24.421,0.0
437,2024-01-11 00:07:17,0.0,0.0,0.0,0.0,0.0,0.0,11.975,4.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.975,0.0,0.0,0.0,0.0,293.012,24.725,0.0
438,2024-01-11 00:07:18,0.0,0.0,0.0,0.0,0.0,0.0,11.903,4.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.903,0.0,0.0,0.0,0.0,292.987,24.653,0.0
439,2024-01-11 00:07:19,0.0,0.0,0.0,0.0,0.0,0.0,11.936,4.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.936,0.0,0.0,0.0,0.0,293.029,24.686,0.0
440,2024-01-11 00:07:20,0.0,0.0,0.0,0.0,0.0,0.0,11.872,4.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.872,0.0,0.0,0.0,0.0,293.037,24.622,0.0
441,2024-01-11 00:07:21,0.0,0.0,0.0,0.0,0.0,0.0,12.309,4.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.309,0.0,0.0,0.0,0.0,293.005,24.441,0.0
442,2024-01-11 00:07:22,0.0,0.0,0.0,0.0,0.0,0.0,12.107,4.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.107,0.0,0.0,0.0,0.0,292.987,24.643,0.0
443,2024-01-11 00:07:23,1.0,0.0,0.0,0.0,0.0,0.0,11.893,4.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.893,0.0,0.0,0.0,0.0,293.042,24.643,0.0
444,2024-01-11 00:07:24,0.0,0.0,0.0,0.0,0.0,0.0,12.028,4.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.028,0.0,0.0,0.0,0.0,293.023,24.722,0.0
445,2024-01-11 00:07:25,0.0,0.0,0.0,0.0,0.0,0.0,11.997,4.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.997,0.0,0.0,0.0,0.0,293.022,24.747,0.0
446,2024-01-11 00:07:26,0.0,0.0,0.0,0.0,0.0,0.0,12.142,4.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.142,0.0,0.0,0.0,0.0,293.009,24.608,0.0
447,2024-01-11 00:07:27,0.0,0.0,0.0,0.0,0.0,0.0,11.892,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.892,0.0,0.0,0.0,0.0,292.96,24.642,0.0
448,2024-01-11 00:07:28,0.0,0.0,0.0,0.0,0.0,0.0,11.897,4.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.897,0.0,0.0,0.0,0.0,292.985,24.647,0.0
449,2024-01-11 00:07:29,1.0,0.0,0.0,0.0,0.0,0.0,12.194,4.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.194,0.0,0.0,0.0,0.0,293.047,24.556,0.0
450,2024-01-11 00:07:30,0.0,0.0,0.0,0.0,0.0,0.0,11.871,4.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.871,0.0,0.0,0.0,0.0,292.988,24.621,0.0
451,2024-01-11 00:07:31,0.0,0.0,0.0,0.0,0.0,0.0,12.074,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.074,0.0,0.0,0.0,0.0,293.02,24.676,0.0
452,2024-01-11 00:07:32,0.0,0.0,0.0,0.0,0.0,0.0,12.051,4.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.051,0.0,0.0,0.0,0.0,293.018,24.699,0.0
453,2024-01-11 00:07:33,0.0,0.0,0.0,0.0,0.0,0.0,11.891,4.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.891,0.0,0.0,0.0,0.0,293.035,24.641,0.0
454,2024-01-11 00:07:34,0.0,0.0,0.0,0.0,0.0,0.0,12.072,4.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.072,0.0,0.0,0.0,0.0,293.032,24.678,0.0
455,2024-01-11 00:07:35,1.0,0.0,0.0,0.0,0.0,0.0,12.136,4.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.136,0.0,0.0,0.0,0.0,293.047,24.614,0.0
456,2024-01-11 00:07:36,0.0,0.0,0.0,0.0,0.0,0.0,12.007,4.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.007,0.0,0.0,0.0,0.0,293.015,24.743,0.0
457,2024-01-11 00:07:37,0.0,0.0,0.0,0.0,0.0,0.0,12.12,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.12,0.0,0.0,0.0,0.0,293.04,24.63,0.0
458,2024-01-11 00:07:38,0.0,0.0,0.0,0.0,0.0,0.0,11.777,4.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.777,0.0,0.0,0.0,0.0,293.009,24.527,0.0
459,2024-01-11 00:07:39,0.0,0.0,0.0,0.0,0.0,0.0,12.244,4.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.244,0.0,0.0,0.0,0.0,292.961,24.506,0.0
460,2024-01-11 00:07:40,0.0,0.0,0.0,0.0,0.0,0.0,11.799,4.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.799,0.0,0.0,0.0,0.0,293.026,24.549,0.0
461,2024-01-11 00:07:41,0.0,0.0,0.0,0.0,0.0,0.0,11.976,4.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.976,0.0,0.0,0.0,0.0,292.961,24.726,0.0
462,2024-01-11 00:07:42,0.0,0.0,0.0,0.0,0.0,0.0,11.919,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.919,0.0,0.0,0.0,0.0,293.0,24.669,0.0
463,2024-01-11 00:07:43,0.0,0.0,0.0,0.0,0.0,0.0,11.889,4.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.889,0.0,0.0,0.0,0.0,292.956,24.639,0.0
464,2024-01-11 00:07:44,0.0,0.0,0.0,0.0,0.0,0.0,12.083,4.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.083,0.0,0.0,0.0,0.0,292.991,24.667,0.0
465,2024-01-11 00:07:45,0.0,0.0,0.0,0.0,0.0,0.0,11.863,4.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.863,0.0,0.0,0.0,0.0,293.026,24.613,0.0
466,2024-01-11 00:07:46,0.0,0.0,0.0,0.0,0.0,0.0,12.166,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.166,0.0,0.0,0.0,0.0,292.974,24.584,0.0
467,2024-01-11 00:07:47,0.0,0.0,0.0,0.0,0.0,0.0,11.967,4.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.967,0.0,0.0,0.0,0.0,293.007,24.717,0.0
468,2024-01-11 00:07:48,0.0,0.0,0.0,0.0,0.0,0.0,12.029,4.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.029,0.0,0.0,0.0,0.0,292.983,24.721,0.0
469,2024-01-11 00:07:49,0.0,0.0,0.0,0.0,0.0,0.0,12.195,4.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.195,0.0,0.0,0.0,0.0,293.022,24.555,0.0
470,2024-01-11 00:07:50,0.0,0.0,0.0,0.0,0.0,0.0,12.167,4.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.167,0.0,0.0,0.0,0.0,292.952,24.583,0.0
471,2024-01-11 00:07:51,0.0,0.0,0.0,0.0,0.0,0.0,12.162,4.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.162,0.0,0.0,0.0,0.0,293.032,24.588,0.0
472,2024-01-11 00:07:52,0.0,0.0,0.0,0.0,0.0,0.0,11.948,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.948,0.0,0.0,0.0,0.0,293.02,24.698,0.0
473,2024-01-11 00:07:53,0.0,0.0,0.0,0.0,0.0,0.0,12.094,4.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.094,0.0,0.0,0.0,0.0,292.996,24.656,0.0
474,2024-01-11 00:07:54,0.0,0.0,0.0,0.0,0.0,0.0,12.224,4.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.224,0.0,0.0,0.0,0.0,293.026,24.526,0.0
475,2024-01-11 00:07:55,0.0,0.0,0.0,0.0,0.0,0.0,11.782,4.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.782,0.0,0.0,0.0,0.0,293.024,24.532,0.0
476,2024-01-11 00:07:56,0.0,0.0,0.0,0.0,0.0,0.0,12.047,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.047,0.0,0.0,0.0,0.0,292.95,24.703,0.0
477,2024-01-11 00:07:57,0.0,0.0,0.0,0.0,0.0,0.0,12.297,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.297,0.0,0.0,0.0,0.0,292.974,24.453,0.0
478,2024-01-11 00:07:58,0.0,0.0,0.0,0.0,0.0,0.0,12.096,4.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.096,0.0,0.0,0.0,0.0,293.016,24.654,0.0
479,2024-01-11 00:07:59,0.0,0.0,0.0,0.0,0.0,0.0,12.25,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.25,0.0,0.0,0.0,0.0,292.97,24.5,0.0
480,2024-01-11 00:08:00,0.0,0.0,0.0,0.0,0.0,0.0,12.193,4.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.193,0.0,0.0,0.0,0.0,292.976,24.557,0.0
481,2024-01-11 00:08:01,1.0,0.0,0.0,0.0,0.0,0.0,11.757,4.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.757,0.0,0.0,0.0,0.0,293.048,24.507,0.0
482,2024-01-11 00:08:02,0.0,0.0,0.0,0.0,0.0,0.0,12.124,4.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.124,0.0,0.0,0.0,0.0,293.027,24.626,0.0
483,2024-01-11 00:08:03,0.0,0.0,0.0,0.0,0.0,0.0,12.156,4.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.156,0.0,0.0,0.0,0.0,293.031,24.594,0.0
484,2024-01-11 00:08:04,0.0,0.0,0.0,0.0,0.0,0.0,11.992,4.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.992,0.0,0.0,0.0,0.0,292.989,24.742,0.0
485,2024-01-11 00:08:05,0.0,0.0,0.0,0.0,0.0,0.0,11.87,4.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.87,0.0,0.0,0.0,0.0,292.958,24.62,0.0
486,2024-01-11 00:08:06,1.0,0.0,0.0,0.0,0.0,0.0,12.029,4.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.029,0.0,0.0,0.0,0.0,293.045,24.721,0.0
487,2024-01-11 00:08:07,1.0,0.0,0.0,0.0,0.0,0.0,11.93,4.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.93,0.0,0.0,0.0,0.0,293.049,24.68,0.0
488,2024-01-11 00:08:08,0.0,0.0,0.0,0.0,0.0,0.0,12.006,4.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.006,0.0,0.0,0.0,0.0,293.031,24.744,0.0
489,2024-01-11 00:08:09,0.0,0.0,0.0,0.0,0.0,0.0,12.015,4.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.015,0.0,0.0,0.0,0.0,293.039,24.735,0.0
490,2024-01-11 00:08:10,1.0,0.0,0.0,0.0,0.0,0.0,12.031,4.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.031,0.0,0.0,0.0,0.0,293.042,24.719,0.0
491,2024-01-11 00:08:11,0.0,0.0,0.0,0.0,0.0,0.0,11.948,4.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.948,0.0,0.0,0.0,0.0,292.967,24.698,0.0
492,2024-01-11 00:08:12,0.0,0.0,0.0,0.0,0.0,0.0,12.054,4.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.054,0.0,0.0,0.0,0.0,293.035,24.696,0.0
493,2024-01-11 00:08:13,0.0,0.0,0.0,0.0,0.0,0.0,12.006,4.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.006,0.0,0.0,0.0,0.0,293.027,24.744,0.0
494,2024-01-11 00:08:14,0.0,0.0,0.0,0.0,0.0,0.0,11.925,4.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.925,0.0,0.0,0.0,0.0,293.017,24.675,0.0
495,2024-01-11 00:08:15,0.0,0.0,0.0,0.0,0.0,0.0,12.092,4.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.092,0.0,0.0,0.0,0.0,293.038,24.658,0.0
496,2024-01-11 00:08:16,1.0,0.0,0.0,0.0,0.0,0.0,12.081,4.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.081,0.0,0.0,0.0,0.0,293.049,24.669,0.0
497,2024-01-11 00:08:17,0.0,0.0,0.0,0.0,0.0,0.0,12.162,4.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.162,0.0,0.0,0.0,0.0,292.983,24.588,0.0
498,2024-01-11 00:08:18,0.0,0.0,0.0,0.0,0.0,0.0,11.825,4.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.825,0.0,0.0,0.0,0.0,292.998,24.575,0.0
499,2024-01-11 00:08:19,0.0,0.0,0.0,0.0,0.0,0.0,12.131,4.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.131,0.0,0.0,0.0,0.0,293.015,24.619,0.0
500,2024-01-11 00:08:20,0.0,0.0,0.0,0.0,0.0,0.0,11.991,4.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.991,0.0,0.0,0.0,0.0,293.022,24.741,0.0
501,2024-01-11 00:08:21,0.0,0.0,0.0,0.0,0.0,0.0,12.055,4.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.055,0.0,0.0,0.0,0.0,292.952,24.695,0.0
502,2024-01-11 00:08:22,0.0,0.0,0.0,0.0,0.0,0.0,11.813,4.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.813,0.0,0.0,0.0,0.0,293.012,24.563,0.0
503,2024-01-11 00:08:23,0.0,0.0,0.0,0.0,0.0,0.0,11.95,4.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.95,0.0,0.0,0.0,0.0,293.025,24.7,0.0
504,2024-01-11 00:08:24,0.0,0.0,0.0,0.0,0.0,0.0,11.98,4.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.98,0.0,0.0,0.0,0.0,293.018,24.73,0.0
505,2024-01-11 00:08:25,0.0,0.0,0.0,0.0,0.0,0.0,11.751,4.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.751,0.0,0.0,0.0,0.0,293.003,24.501,0.0
506,2024-01-11 00:08:26,0.0,0.0,0.0,0.0,0.0,0.0,11.958,4.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.958,0.0,0.0,0.0,0.0,293.009,24.708,0.0
507,2024-01-11 00:08:27,0.0,0.0,0.0,0.0,0.0,0.0,11.997,4.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.997,0.0,0.0,0.0,0.0,293.024,24.747,0.0
508,2024-01-11 00:08:28,0.0,0.0,0.0,0.0,0.0,0.0,11.941,4.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.941,0.0,0.0,0.0,0.0,293.016,24.691,0.0
509,2024-01-11 00:08:29,0.0,0.0,0.0,0.0,0.0,0.0,12.137,4.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.137,0.0,0.0,0.0,0.0,292.966,24.613,0.0
510,2024-01-11 00:08:30,0.0,0.0,0.0,0.0,0.0,0.0,11.697,4.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.697,0.0,0.0,0.0,0.0,292.963,24.447,0.0
511,2024-01-11 00:08:31,0.0,0.0,0.0,0.0,0.0,0.0,12.131,4.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.131,0.0,0.0,0.0,0.0,292.972,24.619,0.0
512,2024-01-11 00:08:32,0.0,0.0,0.0,0.0,0.0,0.0,11.889,4.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.889,0.0,0.0,0.0,0.0,293.017,24.639,0.0
513,2024-01-11 00:08:33,0.0,0.0,0.0,0.0,0.0,0.0,12.065,4.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.065,0.0,0.0,0.0,0.0,293.029,24.685,0.0
514,2024-01-11 00:08:34,1.0,0.0,0.0,0.0,0.0,0.0,11.912,4.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.912,0.0,0.0,0.0,0.0,293.043,24.662,0.0
515,2024-01-11 00:08:35,0.0,0.0,0.0,0.0,0.0,0.0,11.721,4.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.721,0.0,0.0,0.0,0.0,293.015,24.471,0.0
516,2024-01-11 00:08:36,0.0,0.0,0.0,0.0,0.0,0.0,11.91,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.91,0.0,0.0,0.0,0.0,293.03,24.66,0.0
517,2024-01-11 00:08:37,0.0,0.0,0.0,0.0,0.0,0.0,12.236,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.236,0.0,0.0,0.0,0.0,293.02,24.514,0.0
518,2024-01-11 00:08:38,0.0,0.0,0.0,0.0,0.0,0.0,11.806,4.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.806,0.0,0.0,0.0,0.0,293.001,24.556,0.0
519,2024-01-11 00:08:39,0.0,0.0,0.0,0.0,0.0,0.0,12.149,4.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.149,0.0,0.0,0.0,0.0,293.035,24.601,0.0
520,2024-01-11 00:08:40,0.0,0.0,0.0,0.0,0.0,0.0,12.001,4.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.001,0.0,0.0,0.0,0.0,292.985,24.749,0.0
521,2024-01-11 00:08:41,0.0,0.0,0.0,0.0,0.0,0.0,12.007,4.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.007,0.0,0.0,0.0,0.0,293.032,24.743,0.0
522,2024-01-11 00:08:42,0.0,0.0,0.0,0.0,0.0,0.0,11.806,4.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.806,0.0,0.0,0.0,0.0,292.966,24.556,0.0
523,2024-01-11 00:08:43,0.0,0.0,0.0,0.0,0.0,0.0,11.901,4.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.901,0.0,0.0,0.0,0.0,292.989,24.651,0.0
524,2024-01-11 00:08:44,0.0,0.0,0.0,0.0,0.0,0.0,12.108,4.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.108,0.0,0.0,0.0,0.0,293.011,24.642,0.0
525,2024-01-11 00:08:45,0.0,0.0,0.0,0.0,0.0,0.0,12.161,4.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.161,0.0,0.0,0.0,0.0,293.031,24.589,0.0
526,2024-01-11 00:08:46,0.0,0.0,0.0,0.0,0.0,0.0,11.924,4.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.924,0.0,0.0,0.0,0.0,292.958,24.674,0.0
527,2024-01-11 00:08:47,0.0,0.0,0.0,0.0,0.0,0.0,12.18,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.18,0.0,0.0,0.0,0.0,292.96,24.57,0.0
528,2024-01-11 00:08:48,0.0,0.0,0.0,0.0,0.0,0.0,12.057,4.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.057,0.0,0.0,0.0,0.0,292.961,24.693,0.0
529,2024-01-11 00:08:49,0.0,0.0,0.0,0.0,0.0,0.0,11.95,4.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.95,0.0,0.0,0.0,0.0,292.953,24.7,0.0
530,2024-01-11 00:08:50,0.0,0.0,0.0,0.0,0.0,0.0,11.908,4.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.908,0.0,0.0,0.0,0.0,293.031,24.658,0.0
531,2024-01-11 00:08:51,0.0,0.0,0.0,0.0,0.0,0.0,12.091,4.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.091,0.0,0.0,0.0,0.0,293.019,24.659,0.0
532,2024-01-11 00:08:52,0.0,0.0,0.0,0.0,0.0,0.0,11.809,4.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.809,0.0,0.0,0.0,0.0,292.968,24.559,0.0
533,2024-01-11 00:08:53,1.0,0.0,0.0,0.0,0.0,0.0,12.087,4.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.087,0.0,0.0,0.0,0.0,293.041,24.663,0.0
534,2024-01-11 00:08:54,0.0,0.0,0.0,0.0,0.0,0.0,11.985,4.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.985,0.0,0.0,0.0,0.0,292.979,24.735,0.0
535,2024-01-11 00:08:55,0.0,0.0,0.0,0.0,0.0,0.0,11.959,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.959,0.0,0.0,0.0,0.0,293.02,24.709,0.0
536,2024-01-11 00:08:56,0.0,0.0,0.0,0.0,0.0,0.0,12.004,4.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.004,0.0,0.0,0.0,0.0,293.014,24.746,0.0
537,2024-01-11 00:08:57,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,293.028,24.75,0.0
538,2024-01-11 00:08:58,0.0,0.0,0.0,0.0,0.0,0.0,12.046,4.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.046,0.0,0.0,0.0,0.0,292.971,24.704,0.0
