Unnamed: 0,Date & Time,RCC,FS,Op Mode,Status,Thrust,Isp,Bus_V,Bus_I,Emit_V,Emit_I,Emit_P,Ext_V,Ext_I,Ext_P,Rsv_P,Rsv_T,Neut Bias,Neut_V,NeutB_I,NeutB_P,LVB_T,ThermoEle_V,FSe,Bus_P,m_dot,thr,isp,emtv,emti,emtp,extv,exti,extp,neuv,neui,neup,rsvp,md
955,2024-01-11 00:15:55,0.0,0.0,0.0,0.0,0.0,0.0,12.002,4.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.002,0.0,0.0,0.0,0.0,293.031,24.748,0.0,57.98166200000001,,,,,,,,,,,,,,
956,2024-01-11 00:15:56,0.0,0.0,0.0,0.0,0.0,0.0,12.215,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.215,0.0,0.0,0.0,0.0,293.01,24.535,0.0,58.754149999999996,,,,,,,,,,,,,,
957,2024-01-11 00:15:57,0.0,0.0,0.0,0.0,0.0,0.0,12.178,4.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.178,0.0,0.0,0.0,0.0,293.005,24.572,0.0,58.51529,,,,,,,,,,,,,,
958,2024-01-11 00:15:58,0.0,0.0,0.0,0.0,0.0,0.0,11.844,4.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.844,0.0,0.0,0.0,0.0,293.011,24.594,0.0,56.981483999999995,,,,,,,,,,,,,,
959,2024-01-11 00:15:59,0.0,0.0,0.0,0.0,0.0,0.0,12.283,4.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.283,0.0,0.0,0.0,0.0,293.017,24.467,0.0,59.167211,,,,,,,,,,,,,,
960,2024-01-11 00:16:00,0.0,0.0,0.0,0.0,0.0,0.0,12.222,4.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.222,0.0,0.0,0.0,0.0,293.009,24.528,0.0,58.775598,,,,,,,,,,,,,,
961,2024-01-11 00:16:01,0.0,0.0,0.0,0.0,0.0,0.0,11.869,4.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.869,0.0,0.0,0.0,0.0,292.962,24.619,0.0,56.520177999999994,,,,,,,,,,,,,,
962,2024-01-11 00:16:02,0.0,0.0,0.0,0.0,0.0,0.0,11.997,4.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.997,0.0,0.0,0.0,0.0,293.036,24.747,0.0,58.017492000000004,,,,,,,,,,,,,,
963,2024-01-11 00:16:03,0.0,0.0,0.0,0.0,0.0,0.0,11.903,4.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.903,0.0,0.0,0.0,0.0,292.992,24.653,0.0,57.039176,,,,,,,,,,,,,,
964,2024-01-11 00:16:04,0.0,0.0,0.0,0.0,0.0,0.0,11.881,4.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.881,0.0,0.0,0.0,0.0,292.975,24.631,0.0,56.731775000000006,,,,,,,,,,,,,,
965,2024-01-11 00:16:05,0.0,0.0,0.0,0.0,0.0,0.0,12.095,4.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.095,0.0,0.0,0.0,0.0,292.973,24.655,0.0,57.729435,,,,,,,,,,,,,,
966,2024-01-11 00:16:06,0.0,0.0,0.0,0.0,0.0,0.0,12.091,4.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.091,0.0,0.0,0.0,0.0,292.994,24.659,0.0,57.96425399999999,,,,,,,,,,,,,,
967,2024-01-11 00:16:07,0.0,0.0,0.0,0.0,0.0,0.0,12.067,4.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.067,0.0,0.0,0.0,0.0,293.021,24.683,0.0,58.175007,,,,,,,,,,,,,,
968,2024-01-11 00:16:08,0.0,0.0,0.0,0.0,0.0,0.0,12.161,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.161,0.0,0.0,0.0,0.0,292.974,24.589,0.0,58.056613999999996,,,,,,,,,,,,,,
969,2024-01-11 00:16:09,0.0,0.0,0.0,0.0,0.0,0.0,11.817,4.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.817,0.0,0.0,0.0,0.0,292.966,24.567,0.0,56.319822,,,,,,,,,,,,,,
970,2024-01-11 00:16:10,0.0,0.0,0.0,0.0,0.0,0.0,11.84,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.84,0.0,0.0,0.0,0.0,292.98,24.59,0.0,56.595200000000006,,,,,,,,,,,,,,
971,2024-01-11 00:16:11,0.0,0.0,0.0,0.0,0.0,0.0,11.998,4.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.998,0.0,0.0,0.0,0.0,292.958,24.748,0.0,57.086484,,,,,,,,,,,,,,
972,2024-01-11 00:16:12,0.0,0.0,0.0,0.0,0.0,0.0,12.011,4.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.011,0.0,0.0,0.0,0.0,292.982,24.739,0.0,57.43660199999999,,,,,,,,,,,,,,
973,2024-01-11 00:16:13,0.0,0.0,0.0,0.0,0.0,0.0,11.871,4.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.871,0.0,0.0,0.0,0.0,292.991,24.621,0.0,56.87396100000001,,,,,,,,,,,,,,
974,2024-01-11 00:16:14,0.0,0.0,0.0,0.0,0.0,0.0,12.236,4.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.236,0.0,0.0,0.0,0.0,293.003,24.514,0.0,58.769508,,,,,,,,,,,,,,
975,2024-01-11 00:16:15,0.0,0.0,0.0,0.0,0.0,0.0,12.053,4.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.053,0.0,0.0,0.0,0.0,293.007,24.697,0.0,57.93877100000001,,,,,,,,,,,,,,
976,2024-01-11 00:16:16,0.0,0.0,0.0,0.0,0.0,0.0,11.83,4.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.83,0.0,0.0,0.0,0.0,292.965,24.58,0.0,56.369949999999996,,,,,,,,,,,,,,
977,2024-01-11 00:16:17,0.0,0.0,0.0,0.0,0.0,0.0,12.142,4.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.142,0.0,0.0,0.0,0.0,293.022,24.608,0.0,58.548724,,,,,,,,,,,,,,
978,2024-01-11 00:16:18,0.0,0.0,0.0,0.0,0.0,0.0,11.982,4.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.982,0.0,0.0,0.0,0.0,293.034,24.732,0.0,57.920987999999994,,,,,,,,,,,,,,
979,2024-01-11 00:16:19,0.0,0.0,0.0,0.0,0.0,0.0,11.95,4.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.95,0.0,0.0,0.0,0.0,293.016,24.7,0.0,57.551199999999994,,,,,,,,,,,,,,
980,2024-01-11 00:16:20,1.0,0.0,0.0,0.0,0.0,0.0,11.993,4.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.993,0.0,0.0,0.0,0.0,293.043,24.743,0.0,58.082099,,,,,,,,,,,,,,
981,2024-01-11 00:16:21,0.0,0.0,0.0,0.0,0.0,0.0,12.197,4.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.197,0.0,0.0,0.0,0.0,293.001,24.553,0.0,58.557797,,,,,,,,,,,,,,
982,2024-01-11 00:16:22,0.0,0.0,0.0,0.0,0.0,0.0,12.232,4.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.232,0.0,0.0,0.0,0.0,292.959,24.518,0.0,58.212088,,,,,,,,,,,,,,
983,2024-01-11 00:16:23,0.0,0.0,0.0,0.0,0.0,0.0,11.969,4.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.969,0.0,0.0,0.0,0.0,293.028,24.719,0.0,57.786332,,,,,,,,,,,,,,
984,2024-01-11 00:16:24,0.0,0.0,0.0,0.0,0.0,0.0,11.863,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.863,0.0,0.0,0.0,0.0,293.03,24.613,0.0,57.29829,,,,,,,,,,,,,,
985,2024-01-11 00:16:25,0.0,0.0,0.0,0.0,0.0,0.0,12.058,4.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.058,0.0,0.0,0.0,0.0,292.968,24.692,0.0,57.492543999999995,,,,,,,,,,,,,,
986,2024-01-11 00:16:26,0.0,0.0,0.0,0.0,0.0,0.0,11.943,4.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.943,0.0,0.0,0.0,0.0,293.005,24.693,0.0,57.386115,,,,,,,,,,,,,,
987,2024-01-11 00:16:27,0.0,0.0,0.0,0.0,0.0,0.0,12.119,4.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.119,0.0,0.0,0.0,0.0,293.038,24.631,0.0,58.631721999999996,,,,,,,,,,,,,,
988,2024-01-11 00:16:28,0.0,0.0,0.0,0.0,0.0,0.0,11.672,4.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.672,0.0,0.0,0.0,0.0,293.038,24.422,0.0,56.469136000000006,,,,,,,,,,,,,,
989,2024-01-11 00:16:29,0.0,0.0,0.0,0.0,0.0,0.0,12.171,4.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.171,0.0,0.0,0.0,0.0,292.996,24.579,0.0,58.372116,,,,,,,,,,,,,,
990,2024-01-11 00:16:30,0.0,0.0,0.0,0.0,0.0,0.0,12.097,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.097,0.0,0.0,0.0,0.0,292.99,24.653,0.0,57.94463,,,,,,,,,,,,,,
991,2024-01-11 00:16:31,0.0,0.0,0.0,0.0,0.0,0.0,11.842,4.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.842,0.0,0.0,0.0,0.0,293.037,24.592,0.0,57.279754,,,,,,,,,,,,,,
992,2024-01-11 00:16:32,0.0,0.0,0.0,0.0,0.0,0.0,11.793,4.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.793,0.0,0.0,0.0,0.0,293.011,24.543,0.0,56.736123,,,,,,,,,,,,,,
993,2024-01-11 00:16:33,0.0,0.0,0.0,0.0,0.0,0.0,11.957,4.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.957,0.0,0.0,0.0,0.0,293.016,24.707,0.0,57.584912,,,,,,,,,,,,,,
994,2024-01-11 00:16:34,0.0,0.0,0.0,0.0,0.0,0.0,12.371,4.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.371,0.0,0.0,0.0,0.0,293.008,24.379,0.0,59.479768,,,,,,,,,,,,,,
995,2024-01-11 00:16:35,0.0,0.0,0.0,0.0,0.0,0.0,11.987,4.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.987,0.0,0.0,0.0,0.0,292.999,24.737,0.0,57.52561300000001,,,,,,,,,,,,,,
996,2024-01-11 00:16:36,0.0,0.0,0.0,0.0,0.0,0.0,11.943,4.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.943,0.0,0.0,0.0,0.0,293.018,24.693,0.0,57.54137399999999,,,,,,,,,,,,,,
997,2024-01-11 00:16:37,0.0,0.0,0.0,0.0,0.0,0.0,11.735,4.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.735,0.0,0.0,0.0,0.0,292.983,24.485,0.0,56.128505000000004,,,,,,,,,,,,,,
998,2024-01-11 00:16:38,0.0,0.0,0.0,0.0,0.0,0.0,11.962,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.962,0.0,0.0,0.0,0.0,293.01,24.712,0.0,57.53721999999999,,,,,,,,,,,,,,
999,2024-01-11 00:16:39,0.0,0.0,0.0,0.0,0.0,0.0,11.843,4.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.843,0.0,0.0,0.0,0.0,293.006,24.593,0.0,56.917458,,,,,,,,,,,,,,
1000,2024-01-11 00:16:40,0.0,0.0,0.0,0.0,0.0,0.0,11.99,4.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.99,0.0,0.0,0.0,0.0,293.024,24.74,0.0,57.83976,,,,,,,,,,,,,,
1001,2024-01-11 00:16:41,0.0,0.0,0.0,0.0,0.0,0.0,11.939,4.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.939,0.0,0.0,0.0,0.0,292.993,24.689,0.0,57.223627,,,,,,,,,,,,,,
1002,2024-01-11 00:16:42,0.0,0.0,0.0,0.0,0.0,0.0,12.141,4.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.141,0.0,0.0,0.0,0.0,293.032,24.609,0.0,58.665312,,,,,,,,,,,,,,
1003,2024-01-11 00:16:43,0.0,0.0,0.0,0.0,0.0,0.0,11.998,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.998,0.0,0.0,0.0,0.0,293.03,24.748,0.0,57.95034,,,,,,,,,,,,,,
1004,2024-01-11 00:16:44,0.0,0.0,0.0,0.0,0.0,0.0,12.129,4.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.129,0.0,0.0,0.0,0.0,292.977,24.621,0.0,57.940233,,,,,,,,,,,,,,
1005,2024-01-11 00:16:45,0.0,0.0,0.0,0.0,0.0,0.0,11.768,4.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.768,0.0,0.0,0.0,0.0,293.003,24.518,0.0,56.521704,,,,,,,,,,,,,,
1006,2024-01-11 00:16:46,1.0,0.0,0.0,0.0,0.0,0.0,11.855,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.855,0.0,0.0,0.0,0.0,293.05,24.605,0.0,57.49675,,,,,,,,,,,,,,
1007,2024-01-11 00:16:47,0.0,0.0,0.0,0.0,0.0,0.0,11.953,4.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.953,0.0,0.0,0.0,0.0,293.027,24.703,0.0,57.697131,,,,,,,,,,,,,,
1008,2024-01-11 00:16:48,0.0,0.0,0.0,0.0,0.0,0.0,11.981,4.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.981,0.0,0.0,0.0,0.0,293.026,24.731,0.0,57.820305999999995,,,,,,,,,,,,,,
1009,2024-01-11 00:16:49,0.0,0.0,0.0,0.0,0.0,0.0,12.032,4.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.032,0.0,0.0,0.0,0.0,292.997,24.718,0.0,57.717504,,,,,,,,,,,,,,
1010,2024-01-11 00:16:50,0.0,0.0,0.0,0.0,0.0,0.0,12.068,4.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.068,0.0,0.0,0.0,0.0,293.019,24.682,0.0,58.155691999999995,,,,,,,,,,,,,,
1011,2024-01-11 00:16:51,0.0,0.0,0.0,0.0,0.0,0.0,12.019,4.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.019,0.0,0.0,0.0,0.0,292.977,24.731,0.0,57.414763,,,,,,,,,,,,,,
1012,2024-01-11 00:16:52,0.0,0.0,0.0,0.0,0.0,0.0,11.85,4.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.85,0.0,0.0,0.0,0.0,293.019,24.6,0.0,57.105149999999995,,,,,,,,,,,,,,
1013,2024-01-11 00:16:53,0.0,0.0,0.0,0.0,0.0,0.0,12.155,4.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.155,0.0,0.0,0.0,0.0,293.032,24.595,0.0,58.73296,,,,,,,,,,,,,,
1014,2024-01-11 00:16:54,0.0,0.0,0.0,0.0,0.0,0.0,11.927,4.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.927,0.0,0.0,0.0,0.0,292.976,24.677,0.0,56.96335199999999,,,,,,,,,,,,,,
1015,2024-01-11 00:16:55,0.0,0.0,0.0,0.0,0.0,0.0,12.072,4.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.072,0.0,0.0,0.0,0.0,293.014,24.678,0.0,58.114608,,,,,,,,,,,,,,
1016,2024-01-11 00:16:56,0.0,0.0,0.0,0.0,0.0,0.0,11.962,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.962,0.0,0.0,0.0,0.0,292.97,24.712,0.0,57.05873999999999,,,,,,,,,,,,,,
1017,2024-01-11 00:16:57,0.0,0.0,0.0,0.0,0.0,0.0,11.918,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.918,0.0,0.0,0.0,0.0,293.04,24.668,0.0,57.683119999999995,,,,,,,,,,,,,,
1018,2024-01-11 00:16:58,1.0,0.0,0.0,0.0,0.0,0.0,11.808,4.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.808,0.0,0.0,0.0,0.0,293.048,24.558,0.0,57.245183999999995,,,,,,,,,,,,,,
1019,2024-01-11 00:16:59,0.0,0.0,0.0,0.0,0.0,0.0,11.937,4.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.937,0.0,0.0,0.0,0.0,292.965,24.687,0.0,56.87980499999999,,,,,,,,,,,,,,
1020,2024-01-11 00:17:00,1.0,0.0,0.0,0.0,0.0,0.0,12.193,4.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.193,0.0,0.0,0.0,0.0,293.048,24.557,0.0,59.111664,,,,,,,,,,,,,,
1021,2024-01-11 00:17:01,0.0,0.0,0.0,0.0,0.0,0.0,11.86,4.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.86,0.0,0.0,0.0,0.0,292.952,24.61,0.0,56.35872,,,,,,,,,,,,,,
1022,2024-01-11 00:17:02,0.0,0.0,0.0,0.0,0.0,0.0,12.314,4.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.314,0.0,0.0,0.0,0.0,292.978,24.436,0.0,58.83629199999999,,,,,,,,,,,,,,
1023,2024-01-11 00:17:03,0.0,0.0,0.0,0.0,0.0,0.0,12.031,4.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.031,0.0,0.0,0.0,0.0,292.973,24.719,0.0,57.423963,,,,,,,,,,,,,,
1024,2024-01-11 00:17:04,0.0,0.0,0.0,0.0,0.0,0.0,12.027,4.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.027,0.0,0.0,0.0,0.0,292.956,24.723,0.0,57.200412,,,,,,,,,,,,,,
1025,2024-01-11 00:17:05,0.0,0.0,0.0,0.0,0.0,0.0,11.993,4.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.993,0.0,0.0,0.0,0.0,292.979,24.743,0.0,57.314547,,,,,,,,,,,,,,
1026,2024-01-11 00:17:06,0.0,0.0,0.0,0.0,0.0,0.0,11.896,4.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.896,0.0,0.0,0.0,0.0,293.028,24.646,0.0,57.43388800000001,,,,,,,,,,,,,,
1027,2024-01-11 00:17:07,0.0,0.0,0.0,0.0,0.0,0.0,12.233,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.233,0.0,0.0,0.0,0.0,292.99,24.517,0.0,58.596070000000005,,,,,,,,,,,,,,
1028,2024-01-11 00:17:08,0.0,0.0,0.0,0.0,0.0,0.0,11.764,4.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.764,0.0,0.0,0.0,0.0,292.954,24.514,0.0,55.92605599999999,,,,,,,,,,,,,,
1029,2024-01-11 00:17:09,0.0,0.0,0.0,0.0,0.0,0.0,12.18,4.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.18,0.0,0.0,0.0,0.0,292.996,24.57,0.0,58.41528,,,,,,,,,,,,,,
1030,2024-01-11 00:17:10,0.0,0.0,0.0,0.0,0.0,0.0,11.978,4.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.978,0.0,0.0,0.0,0.0,293.026,24.728,0.0,57.80582799999999,,,,,,,,,,,,,,
1031,2024-01-11 00:17:11,0.0,0.0,0.0,0.0,0.0,0.0,12.228,4.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.228,0.0,0.0,0.0,0.0,292.956,24.522,0.0,58.156368,,,,,,,,,,,,,,
1032,2024-01-11 00:17:12,0.0,0.0,0.0,0.0,0.0,0.0,11.885,4.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.885,0.0,0.0,0.0,0.0,293.033,24.635,0.0,57.440205,,,,,,,,,,,,,,
1033,2024-01-11 00:17:13,0.0,0.0,0.0,0.0,0.0,0.0,12.047,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.047,0.0,0.0,0.0,0.0,293.03,24.703,0.0,58.18701,,,,,,,,,,,,,,
1034,2024-01-11 00:17:14,0.0,0.0,0.0,0.0,0.0,0.0,11.949,4.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.949,0.0,0.0,0.0,0.0,293.037,24.699,0.0,57.797312999999995,,,,,,,,,,,,,,
1035,2024-01-11 00:17:15,0.0,0.0,0.0,0.0,0.0,0.0,11.936,4.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.936,0.0,0.0,0.0,0.0,292.988,24.686,0.0,57.149568,,,,,,,,,,,,,,
1036,2024-01-11 00:17:16,0.0,0.0,0.0,0.0,0.0,0.0,12.059,4.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.059,0.0,0.0,0.0,0.0,293.004,24.691,0.0,57.931436,,,,,,,,,,,,,,
1037,2024-01-11 00:17:17,0.0,0.0,0.0,0.0,0.0,0.0,12.021,4.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.021,0.0,0.0,0.0,0.0,292.955,24.729,0.0,57.159855,,,,,,,,,,,,,,
1038,2024-01-11 00:17:18,0.0,0.0,0.0,0.0,0.0,0.0,12.112,4.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.112,0.0,0.0,0.0,0.0,293.012,24.638,0.0,58.282944,,,,,,,,,,,,,,
1039,2024-01-11 00:17:19,0.0,0.0,0.0,0.0,0.0,0.0,12.207,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.207,0.0,0.0,0.0,0.0,292.96,24.543,0.0,58.10532,,,,,,,,,,,,,,
1040,2024-01-11 00:17:20,0.0,0.0,0.0,0.0,0.0,0.0,11.858,4.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.858,0.0,0.0,0.0,0.0,293.036,24.608,0.0,57.345288000000004,,,,,,,,,,,,,,
1041,2024-01-11 00:17:21,0.0,0.0,0.0,0.0,0.0,0.0,11.983,4.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.983,0.0,0.0,0.0,0.0,292.953,24.733,0.0,56.95519900000001,,,,,,,,,,,,,,
1042,2024-01-11 00:17:22,0.0,0.0,0.0,0.0,0.0,0.0,12.051,4.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.051,0.0,0.0,0.0,0.0,293.037,24.699,0.0,58.290687,,,,,,,,,,,,,,
1043,2024-01-11 00:17:23,0.0,0.0,0.0,0.0,0.0,0.0,11.819,4.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.819,0.0,0.0,0.0,0.0,293.001,24.569,0.0,56.743019000000004,,,,,,,,,,,,,,
1044,2024-01-11 00:17:24,0.0,0.0,0.0,0.0,0.0,0.0,12.063,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.063,0.0,0.0,0.0,0.0,293.01,24.687,0.0,58.02303,,,,,,,,,,,,,,
1045,2024-01-11 00:17:25,0.0,0.0,0.0,0.0,0.0,0.0,11.807,4.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.807,0.0,0.0,0.0,0.0,292.965,24.557,0.0,56.260355,,,,,,,,,,,,,,
1046,2024-01-11 00:17:26,0.0,0.0,0.0,0.0,0.0,0.0,12.067,4.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.067,0.0,0.0,0.0,0.0,293.002,24.683,0.0,57.945733999999995,,,,,,,,,,,,,,
1047,2024-01-11 00:17:27,0.0,0.0,0.0,0.0,0.0,0.0,11.782,4.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.782,0.0,0.0,0.0,0.0,293.021,24.532,0.0,56.801021999999996,,,,,,,,,,,,,,
1048,2024-01-11 00:17:28,0.0,0.0,0.0,0.0,0.0,0.0,11.941,4.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.941,0.0,0.0,0.0,0.0,293.028,24.691,0.0,57.651148000000006,,,,,,,,,,,,,,
1049,2024-01-11 00:17:29,1.0,0.0,0.0,0.0,0.0,0.0,11.941,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.941,0.0,0.0,0.0,0.0,293.05,24.691,0.0,57.91385,,,,,,,,,,,,,,
1050,2024-01-11 00:17:30,0.0,0.0,0.0,0.0,0.0,0.0,11.8,4.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.8,0.0,0.0,0.0,0.0,292.981,24.55,0.0,56.4158,,,,,,,,,,,,,,
1051,2024-01-11 00:17:31,0.0,0.0,0.0,0.0,0.0,0.0,11.884,4.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.884,0.0,0.0,0.0,0.0,293.023,24.634,0.0,57.31653200000001,,,,,,,,,,,,,,
1052,2024-01-11 00:17:32,0.0,0.0,0.0,0.0,0.0,0.0,11.969,4.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.969,0.0,0.0,0.0,0.0,293.031,24.719,0.0,57.822239,,,,,,,,,,,,,,
1053,2024-01-11 00:17:33,0.0,0.0,0.0,0.0,0.0,0.0,12.004,4.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.004,0.0,0.0,0.0,0.0,292.984,24.746,0.0,57.427136,,,,,,,,,,,,,,
1054,2024-01-11 00:17:34,0.0,0.0,0.0,0.0,0.0,0.0,11.628,4.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.628,0.0,0.0,0.0,0.0,293.001,24.378,0.0,55.826028,,,,,,,,,,,,,,
1055,2024-01-11 00:17:35,0.0,0.0,0.0,0.0,0.0,0.0,11.643,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.643,0.0,0.0,0.0,0.0,293.04,24.393,0.0,56.35212,,,,,,,,,,,,,,
1056,2024-01-11 00:17:36,0.0,0.0,0.0,0.0,0.0,0.0,11.954,4.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.954,0.0,0.0,0.0,0.0,292.974,24.704,0.0,57.068396,,,,,,,,,,,,,,
1057,2024-01-11 00:17:37,0.0,0.0,0.0,0.0,0.0,0.0,12.128,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.128,0.0,0.0,0.0,0.0,292.96,24.622,0.0,57.729279999999996,,,,,,,,,,,,,,
1058,2024-01-11 00:17:38,0.0,0.0,0.0,0.0,0.0,0.0,12.148,4.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.148,0.0,0.0,0.0,0.0,292.961,24.602,0.0,57.836628,,,,,,,,,,,,,,
1059,2024-01-11 00:17:39,0.0,0.0,0.0,0.0,0.0,0.0,12.034,4.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.034,0.0,0.0,0.0,0.0,292.978,24.716,0.0,57.498452,,,,,,,,,,,,,,
1060,2024-01-11 00:17:40,0.0,0.0,0.0,0.0,0.0,0.0,11.953,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.953,0.0,0.0,0.0,0.0,292.99,24.703,0.0,57.25487,,,,,,,,,,,,,,
1061,2024-01-11 00:17:41,0.0,0.0,0.0,0.0,0.0,0.0,12.115,4.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.115,0.0,0.0,0.0,0.0,293.027,24.635,0.0,58.479105,,,,,,,,,,,,,,
